mine_id,grid_x,grid_y,latitude,longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,NDBI,iron_oxide_index,clay_mineral_index,ferrous_index,exploration_potential_score,potential_class,spectral_zone_type,is_synthetic
MOIL-DB-01,-800.0,400.0,21.551393,79.696433,0.0452,0.068,0.0683,0.5625,0.1341,0.0914,0.7834,-0.7842,-0.6149,1.511,1.467,1.234,48.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-800.0,500.0,21.552292,79.696433,0.047,0.0695,0.0531,0.4811,0.1662,0.0866,0.8013,-0.7476,-0.4866,1.13,1.919,1.655,50.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-800.0,600.0,21.55319,79.696433,0.1091,0.1752,0.2,0.3031,0.3244,0.3366,0.2049,-0.2674,0.034,1.834,0.964,1.946,61.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-800.0,700.0,21.554088,79.696433,0.1151,0.1674,0.2251,0.2398,0.3362,0.2949,0.0316,-0.1779,0.1673,1.955,1.14,2.146,70.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-800.0,800.0,21.554986,79.696433,0.1195,0.1427,0.1881,0.2308,0.2855,0.3202,0.102,-0.2358,0.1059,1.574,0.892,1.996,59.9,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-800.0,900.0,21.555885,79.696433,0.0369,0.0761,0.0355,0.5714,0.1429,0.1086,0.8831,-0.7651,-0.5999,0.962,1.315,2.394,35.7,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-800.0,1000.0,21.556783,79.696433,0.0467,0.087,0.0551,0.706,0.1739,0.0947,0.8551,-0.7806,-0.6048,1.181,1.836,1.824,46.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-800.0,1100.0,21.557681,79.696433,0.0412,0.0948,0.0568,0.646,0.2009,0.0782,0.8383,-0.744,-0.5255,1.378,2.569,1.98,60.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-800.0,1200.0,21.55858,79.696433,0.023,0.1113,0.0416,0.5589,0.2004,0.0946,0.8615,-0.6678,-0.4722,1.808,2.118,3.035,57.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,-1200.0,21.53702,79.697404,0.0523,0.0713,0.2158,0.1488,0.2406,0.254,-0.1838,-0.3522,0.2358,4.122,0.947,1.948,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-1100.0,21.537919,79.697404,0.0646,0.0969,0.1932,0.2263,0.3691,0.2653,0.0791,-0.4005,0.2398,2.991,1.391,2.132,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-1000.0,21.538817,79.697404,0.0493,0.0832,0.1842,0.1939,0.2622,0.2448,0.0258,-0.3997,0.1497,3.736,1.071,1.804,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-900.0,21.539715,79.697404,0.0755,0.0809,0.1869,0.2016,0.2928,0.2422,0.0378,-0.4271,0.1845,2.477,1.209,1.885,92.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-800.0,21.540614,79.697404,0.0484,0.0873,0.1999,0.2159,0.2901,0.1923,0.0385,-0.4241,0.1467,4.129,1.508,1.781,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-700.0,21.541512,79.697404,0.072,0.0733,0.1253,0.1845,0.3435,0.2689,0.1911,-0.4317,0.3011,1.74,1.277,2.446,76.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-600.0,21.54241,79.697404,0.0793,0.0695,0.1494,0.2009,0.3536,0.2057,0.1472,-0.4862,0.2753,1.884,1.719,2.225,84.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-700.0,-500.0,21.543308,79.697404,0.0323,0.1041,0.0396,0.7116,0.171,0.0697,0.8945,-0.7447,-0.6124,1.229,2.452,2.867,64.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,-400.0,21.544207,79.697404,0.0811,0.1615,0.2221,0.2232,0.362,0.3138,0.0026,-0.1603,0.2371,2.738,1.154,2.349,87.6,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,-300.0,21.545105,79.697404,0.106,0.1417,0.1853,0.2691,0.3033,0.2729,0.1846,-0.3102,0.0596,1.748,1.111,1.892,69.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,-200.0,21.546003,79.697404,0.0208,0.0615,0.0611,0.4857,0.1471,0.0818,0.7765,-0.7751,-0.535,2.935,1.798,1.31,74.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,-100.0,21.546902,79.697404,0.0255,0.1146,0.0587,0.6312,0.1924,0.0522,0.8297,-0.6926,-0.5329,2.303,3.686,2.256,92.9,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,0.0,21.5478,79.697404,0.1001,0.1244,0.239,0.278,0.3482,0.3143,0.0755,-0.3816,0.1121,2.388,1.108,1.773,77.1,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,100.0,21.548698,79.697404,0.0487,0.1055,0.0451,0.4678,0.1298,0.0501,0.8242,-0.6319,-0.5655,0.927,2.593,2.618,59.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,200.0,21.549597,79.697404,0.1362,0.1756,0.2134,0.2927,0.3518,0.2485,0.1566,-0.2499,0.0918,1.567,1.416,2.025,68.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,300.0,21.550495,79.697404,0.0283,0.1018,0.0398,0.6849,0.1851,0.095,0.8901,-0.7413,-0.5745,1.405,1.949,2.826,52.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,400.0,21.551393,79.697404,0.1052,0.1515,0.1835,0.3081,0.3973,0.2792,0.2534,-0.3407,0.1264,1.745,1.423,2.115,67.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,500.0,21.552292,79.697404,0.1281,0.1318,0.1657,0.2246,0.2854,0.2787,0.1508,-0.2603,0.1193,1.294,1.024,2.066,58.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,600.0,21.55319,79.697404,0.1214,0.1592,0.2034,0.2553,0.3991,0.3052,0.1132,-0.2317,0.2197,1.675,1.308,2.346,68.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,700.0,21.554088,79.697404,0.1101,0.1294,0.1863,0.3197,0.3113,0.3038,0.2637,-0.4238,-0.0133,1.692,1.025,1.668,59.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,800.0,21.554986,79.697404,0.1363,0.1386,0.1877,0.2794,0.3623,0.2895,0.1962,-0.3368,0.1293,1.377,1.252,2.035,60.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-700.0,900.0,21.555885,79.697404,0.0294,0.0804,0.0537,0.6312,0.1453,0.0991,0.8431,-0.774,-0.6258,1.83,1.466,1.727,49.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,1000.0,21.556783,79.697404,0.0427,0.0559,0.0488,0.5675,0.1537,0.0844,0.8417,-0.8207,-0.5739,1.141,1.821,1.417,46.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,1100.0,21.557681,79.697404,0.0202,0.0666,0.0386,0.5443,0.1374,0.0547,0.8677,-0.7821,-0.5968,1.91,2.511,1.979,64.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-700.0,1200.0,21.55858,79.697404,0.1313,0.1678,0.1954,0.3078,0.3126,0.2901,0.2234,-0.2943,0.0077,1.489,1.077,1.875,57.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,-1200.0,21.53702,79.698375,0.0457,0.1017,0.1331,0.1432,0.2783,0.2791,0.0367,-0.1696,0.3205,2.91,0.997,2.708,97.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-1100.0,21.537919,79.698375,0.0452,0.0765,0.1516,0.2202,0.299,0.2473,0.1843,-0.4841,0.1519,3.357,1.209,1.863,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-1000.0,21.538817,79.698375,0.0562,0.0876,0.1262,0.1774,0.3597,0.256,0.1685,-0.339,0.3394,2.247,1.405,2.721,95.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-900.0,21.539715,79.698375,0.0793,0.0994,0.1652,0.2076,0.3486,0.2097,0.1139,-0.3525,0.2535,2.083,1.663,2.281,96.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-800.0,21.540614,79.698375,0.0424,0.0803,0.1345,0.1677,0.3726,0.2732,0.1101,-0.3525,0.3791,3.171,1.364,2.818,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-700.0,21.541512,79.698375,0.0637,0.0801,0.1464,0.1971,0.3146,0.2659,0.1476,-0.4224,0.2296,2.299,1.183,2.143,86.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-600.0,21.54241,79.698375,0.0771,0.0764,0.1406,0.1803,0.3013,0.1844,0.1236,-0.4044,0.2512,1.823,1.634,2.215,86.1,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-500.0,21.543308,79.698375,0.0745,0.1098,0.2123,0.2261,0.379,0.2799,0.0314,-0.3463,0.2527,2.851,1.354,2.193,94.7,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-600.0,-400.0,21.544207,79.698375,0.025,0.0609,0.032,0.5612,0.2009,0.0843,0.8923,-0.8041,-0.4728,1.278,2.382,2.265,64.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,-300.0,21.545105,79.698375,0.0866,0.1231,0.1919,0.23,0.2945,0.2674,0.0902,-0.3027,0.123,2.218,1.101,1.922,79.1,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,-200.0,21.546003,79.698375,0.0256,0.0979,0.0467,0.4748,0.1837,0.075,0.8207,-0.6581,-0.4421,1.826,2.45,2.482,71.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,-100.0,21.546902,79.698375,0.1369,0.1543,0.1982,0.3059,0.4111,0.2464,0.2136,-0.3295,0.1468,1.448,1.668,2.122,72.9,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,0.0,21.5478,79.698375,0.0449,0.0538,0.0585,0.467,0.1795,0.0968,0.7774,-0.7934,-0.4448,1.301,1.853,1.304,56.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,100.0,21.548698,79.698375,0.1328,0.168,0.2341,0.2515,0.283,0.3174,0.0359,-0.1989,0.059,1.762,0.892,1.843,68.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,200.0,21.549597,79.698375,0.108,0.169,0.1773,0.2512,0.3415,0.2526,0.1725,-0.1955,0.1523,1.641,1.352,2.313,69.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,300.0,21.550495,79.698375,0.0203,0.0649,0.0633,0.5616,0.1836,0.0663,0.7974,-0.793,-0.5072,3.12,2.772,1.351,88.0,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,400.0,21.551393,79.698375,0.05,0.0917,0.0551,0.4801,0.1603,0.1103,0.794,-0.6794,-0.4993,1.103,1.454,1.997,44.7,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,500.0,21.552292,79.698375,0.0357,0.1132,0.0357,0.6277,0.1449,0.0952,0.8923,-0.6943,-0.6249,1.001,1.522,3.401,41.2,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,600.0,21.55319,79.698375,0.1366,0.1672,0.1761,0.2837,0.3863,0.2451,0.2341,-0.2585,0.1531,1.289,1.576,2.311,64.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,700.0,21.554088,79.698375,0.1011,0.1281,0.2053,0.2624,0.3447,0.2851,0.1222,-0.3438,0.1356,2.03,1.209,1.938,70.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,800.0,21.554986,79.698375,0.0438,0.0941,0.0445,0.4573,0.1317,0.1012,0.8225,-0.6588,-0.5529,1.018,1.301,2.399,39.0,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,900.0,21.555885,79.698375,0.1001,0.1733,0.1988,0.31,0.4041,0.2296,0.2186,-0.2827,0.1319,1.986,1.76,2.176,74.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-600.0,1000.0,21.556783,79.698375,0.0223,0.1174,0.0481,0.6554,0.1906,0.0863,0.8632,-0.6961,-0.5494,2.156,2.209,2.732,63.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,1100.0,21.557681,79.698375,0.0485,0.1149,0.0562,0.6276,0.1447,0.108,0.8357,-0.6905,-0.6253,1.158,1.34,2.276,40.0,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-600.0,1200.0,21.55858,79.698375,0.0448,0.096,0.042,0.5012,0.1277,0.091,0.8454,-0.6783,-0.5939,0.937,1.403,2.543,37.9,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,-1200.0,21.53702,79.699346,0.0514,0.0915,0.1259,0.1776,0.2765,0.2207,0.1704,-0.3197,0.2178,2.451,1.253,2.284,88.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-1100.0,21.537919,79.699346,0.0422,0.0962,0.1317,0.1414,0.3725,0.2012,0.0358,-0.1903,0.4496,3.122,1.851,3.364,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-1000.0,21.538817,79.699346,0.0731,0.1082,0.1734,0.1926,0.2914,0.2268,0.0525,-0.2805,0.2042,2.372,1.285,2.137,95.9,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-900.0,21.539715,79.699346,0.0593,0.0676,0.1565,0.2216,0.2655,0.2603,0.1723,-0.5325,0.0902,2.639,1.02,1.63,94.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-800.0,21.540614,79.699346,0.0661,0.0629,0.1222,0.1753,0.3369,0.2163,0.1782,-0.472,0.3156,1.85,1.557,2.437,92.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-700.0,21.541512,79.699346,0.0667,0.0933,0.2007,0.1499,0.3208,0.1869,-0.1446,-0.233,0.3629,3.008,1.717,2.604,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-600.0,21.54241,79.699346,0.047,0.0763,0.1907,0.2374,0.288,0.2373,0.109,-0.5136,0.0963,4.055,1.213,1.613,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-500.0,21.543308,79.699346,0.0504,0.0938,0.1567,0.1882,0.3195,0.2555,0.0914,-0.3348,0.2587,3.111,1.251,2.297,97.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-400.0,21.544207,79.699346,0.0424,0.0877,0.1631,0.1534,0.2691,0.2772,-0.0308,-0.2722,0.274,3.847,0.971,2.293,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-300.0,21.545105,79.699346,0.0749,0.0617,0.1889,0.1954,0.3716,0.2799,0.0169,-0.5203,0.3107,2.524,1.328,2.228,90.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-500.0,-200.0,21.546003,79.699346,0.0242,0.0822,0.059,0.707,0.1564,0.1049,0.8459,-0.7917,-0.6377,2.441,1.49,1.614,65.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,-100.0,21.546902,79.699346,0.0223,0.0891,0.0373,0.6346,0.181,0.1181,0.8889,-0.7539,-0.5561,1.671,1.532,2.67,55.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,0.0,21.5478,79.699346,0.0203,0.0556,0.0608,0.6351,0.2001,0.0687,0.8254,-0.839,-0.5209,2.996,2.914,1.23,91.7,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,100.0,21.548698,79.699346,0.0333,0.0683,0.0304,0.6853,0.1735,0.1183,0.915,-0.8186,-0.5959,0.914,1.467,2.499,42.5,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,200.0,21.549597,79.699346,0.0224,0.0912,0.0307,0.6006,0.155,0.095,0.9028,-0.7364,-0.5897,1.369,1.631,3.229,49.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,300.0,21.550495,79.699346,0.0278,0.0614,0.0462,0.7164,0.1636,0.1024,0.8789,-0.8422,-0.6283,1.659,1.597,1.557,52.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,400.0,21.551393,79.699346,0.1027,0.1548,0.2201,0.2728,0.3521,0.3117,0.107,-0.276,0.1269,2.142,1.13,1.994,73.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-500.0,500.0,21.552292,79.699346,0.0854,0.1408,0.1727,0.3166,0.3609,0.2736,0.294,-0.3843,0.0653,2.022,1.319,1.955,68.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-500.0,600.0,21.55319,79.699346,0.047,0.0791,0.065,0.4673,0.2086,0.0717,0.7558,-0.7105,-0.3828,1.382,2.907,1.663,70.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,700.0,21.554088,79.699346,0.0281,0.1189,0.0329,0.5707,0.1821,0.0931,0.8911,-0.6551,-0.5162,1.17,1.956,3.937,49.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,800.0,21.554986,79.699346,0.0417,0.1055,0.0394,0.55,0.1582,0.1169,0.8664,-0.6781,-0.5532,0.943,1.353,2.968,38.2,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,900.0,21.555885,79.699346,0.0267,0.0943,0.0471,0.5175,0.1915,0.0634,0.8332,-0.6918,-0.4598,1.767,3.019,2.372,73.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,1000.0,21.556783,79.699346,0.0329,0.0723,0.0678,0.5376,0.1548,0.1109,0.7759,-0.7628,-0.553,2.061,1.395,1.354,53.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-500.0,1100.0,21.557681,79.699346,0.0865,0.137,0.2073,0.2584,0.3652,0.2392,0.1097,-0.3072,0.1712,2.397,1.527,2.074,79.2,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-500.0,1200.0,21.55858,79.699346,0.1139,0.133,0.1938,0.2773,0.4163,0.2296,0.1771,-0.3515,0.2005,1.702,1.813,2.188,73.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,-1200.0,21.53702,79.700317,0.0584,0.0798,0.2024,0.23,0.367,0.2213,0.0638,-0.4848,0.2294,3.465,1.659,1.99,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-1100.0,21.537919,79.700317,0.0522,0.0825,0.1544,0.2119,0.2699,0.2525,0.1569,-0.4397,0.1204,2.959,1.069,1.808,90.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-1000.0,21.538817,79.700317,0.0771,0.074,0.1877,0.1544,0.257,0.1927,-0.0975,-0.3519,0.2495,2.435,1.334,2.059,94.9,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-900.0,21.539715,79.700317,0.0455,0.0708,0.1763,0.2167,0.2578,0.2757,0.1028,-0.5074,0.0865,3.871,0.935,1.591,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-800.0,21.540614,79.700317,0.0737,0.0964,0.1626,0.1402,0.3429,0.2767,-0.0741,-0.1851,0.4197,2.206,1.239,3.039,95.7,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-700.0,21.541512,79.700317,0.0534,0.0959,0.1262,0.2109,0.2496,0.2446,0.2514,-0.3749,0.0838,2.363,1.02,1.943,89.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-600.0,21.54241,79.700317,0.0639,0.0751,0.1279,0.2349,0.315,0.2438,0.2949,-0.5155,0.1456,2.002,1.292,1.928,85.7,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-500.0,21.543308,79.700317,0.0646,0.1046,0.126,0.2293,0.2736,0.1886,0.2907,-0.3737,0.0879,1.951,1.451,2.022,85.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-400.0,21.544207,79.700317,0.0663,0.1088,0.1257,0.1826,0.3142,0.2077,0.1845,-0.2531,0.2648,1.897,1.512,2.586,86.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-300.0,21.545105,79.700317,0.0793,0.092,0.2044,0.1816,0.2896,0.2408,-0.0592,-0.3272,0.2292,2.578,1.202,2.045,92.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-200.0,21.546003,79.700317,0.0574,0.0957,0.1466,0.185,0.3653,0.2632,0.1158,-0.3178,0.3278,2.553,1.388,2.628,90.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,-100.0,21.546902,79.700317,0.0467,0.1043,0.1789,0.2079,0.2812,0.2286,0.075,-0.3317,0.1498,3.829,1.23,1.936,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-400.0,0.0,21.5478,79.700317,0.0299,0.0616,0.0451,0.4687,0.1918,0.0603,0.8243,-0.7678,-0.4192,1.508,3.178,1.773,80.7,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,100.0,21.548698,79.700317,0.1329,0.1524,0.1857,0.2748,0.3106,0.223,0.1934,-0.2864,0.0611,1.398,1.393,1.951,70.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,200.0,21.549597,79.700317,0.0414,0.1116,0.0609,0.7002,0.2186,0.1021,0.84,-0.7251,-0.5242,1.47,2.14,2.145,61.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,300.0,21.550495,79.700317,0.0402,0.062,0.0373,0.4798,0.2143,0.0971,0.8558,-0.7712,-0.3825,0.927,2.207,2.109,55.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,400.0,21.551393,79.700317,0.0299,0.0822,0.0316,0.69,0.2053,0.1049,0.9124,-0.787,-0.5414,1.055,1.956,2.9,50.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,500.0,21.552292,79.700317,0.0905,0.1401,0.181,0.3038,0.3073,0.2839,0.2533,-0.369,0.0056,2.001,1.083,1.785,67.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,600.0,21.55319,79.700317,0.0328,0.0668,0.0684,0.5616,0.1927,0.0629,0.7828,-0.7873,-0.489,2.089,3.065,1.32,81.3,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,700.0,21.554088,79.700317,0.0265,0.0973,0.0503,0.4896,0.1225,0.1152,0.8138,-0.6685,-0.5997,1.898,1.064,2.186,47.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,800.0,21.554986,79.700317,0.1223,0.1592,0.1873,0.2385,0.305,0.2902,0.1202,-0.1996,0.1222,1.532,1.051,2.128,63.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,900.0,21.555885,79.700317,0.0463,0.0948,0.0628,0.4588,0.1871,0.0664,0.7593,-0.6575,-0.4206,1.356,2.819,1.918,68.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-400.0,1000.0,21.556783,79.700317,0.1232,0.1676,0.1897,0.299,0.3421,0.3229,0.2236,-0.2816,0.0673,1.54,1.059,2.028,59.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,1100.0,21.557681,79.700317,0.085,0.1666,0.2099,0.2759,0.366,0.3316,0.1358,-0.2471,0.1403,2.469,1.104,2.12,73.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-400.0,1200.0,21.55858,79.700317,0.0394,0.1032,0.0647,0.5207,0.1817,0.0909,0.7791,-0.6693,-0.4827,1.64,1.999,1.944,57.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,-300.0,-1200.0,21.53702,79.701287,0.1112,0.1242,0.1748,0.3113,0.2967,0.2895,0.2808,-0.4297,-0.024,1.572,1.025,1.663,65.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,-300.0,-1100.0,21.537919,79.701287,0.0529,0.0878,0.1435,0.1844,0.3614,0.2214,0.1248,-0.3551,0.3242,2.711,1.633,2.571,93.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-300.0,-1000.0,21.538817,79.701287,0.0541,0.0823,0.13,0.1787,0.241,0.2354,0.1577,-0.3694,0.1483,2.403,1.024,1.981,81.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-300.0,-900.0,21.539715,79.701287,0.0739,0.0876,0.1808,0.1431,0.3603,0.2224,-0.1165,-0.2404,0.4316,2.446,1.621,3.003,97.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-300.0,-800.0,21.540614,79.701287,0.079,0.066,0.2145,0.2034,0.2473,0.2869,-0.0264,-0.5099,0.0974,2.715,0.862,1.524,91.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,-300.0,-700.0,21.541512,79.701287,0.0406,0.0965,0.209,0.1576,0.2881,0.2417,-0.1402,-0.2402,0.2928,5.152,1.192,2.29,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
