block_id,mine_id,x,y,z_elevation,depth_below_surface,latitude,longitude,block_volume_m3,rock_density_tpm3,total_tonnage,predicted_mn_grade,contained_mn_tonnes,confidence_score,resource_classification,geological_category,stripping_ratio,est_extraction_cost_inr,is_synthetic
BLK-01-X02Y08-B1,MOIL-DB-01,-600.0,600.0,305.0,15.0,21.55319,79.698375,150000.0,2.85,427500.0,8.16,34884.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.24,723.3,True
BLK-01-X02Y08-B2,MOIL-DB-01,-600.0,600.0,290.0,30.0,21.55319,79.698375,150000.0,2.85,427500.0,17.36,74214.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.88,879.6,True
BLK-01-X02Y08-B3,MOIL-DB-01,-600.0,600.0,275.0,45.0,21.55319,79.698375,150000.0,2.85,427500.0,15.36,65664.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.19,976.05,True
BLK-01-X02Y08-B4,MOIL-DB-01,-600.0,600.0,260.0,60.0,21.55319,79.698375,150000.0,2.85,427500.0,11.46,48991.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.95,1137.75,True
BLK-01-X02Y09-B1,MOIL-DB-01,-600.0,800.0,305.0,15.0,21.554986,79.698375,150000.0,2.85,427500.0,7.64,32661.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.47,688.65,True
BLK-01-X02Y09-B2,MOIL-DB-01,-600.0,800.0,290.0,30.0,21.554986,79.698375,150000.0,2.85,427500.0,4.57,19536.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.94,882.3,True
BLK-01-X02Y09-B3,MOIL-DB-01,-600.0,800.0,275.0,45.0,21.554986,79.698375,150000.0,2.85,427500.0,16.86,72076.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.51,990.45,True
BLK-01-X02Y09-B4,MOIL-DB-01,-600.0,800.0,260.0,60.0,21.554986,79.698375,150000.0,2.85,427500.0,11.22,47965.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.43,1159.35,True
BLK-01-X02Y10-B1,MOIL-DB-01,-600.0,1000.0,305.0,15.0,21.556783,79.698375,150000.0,2.85,427500.0,16.35,69896.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.63,695.85,True
BLK-01-X02Y10-B2,MOIL-DB-01,-600.0,1000.0,290.0,30.0,21.556783,79.698375,150000.0,2.85,427500.0,7.89,33729.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.89,835.05,True
BLK-01-X02Y10-B3,MOIL-DB-01,-600.0,1000.0,275.0,45.0,21.556783,79.698375,150000.0,2.85,427500.0,10.01,42792.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.67,1042.65,True
BLK-01-X02Y10-B4,MOIL-DB-01,-600.0,1000.0,260.0,60.0,21.556783,79.698375,150000.0,2.85,427500.0,6.45,27573.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.68,1125.6,True
BLK-01-X03Y00-B1,MOIL-DB-01,-400.0,-1000.0,305.0,15.0,21.538817,79.700317,150000.0,3.95,592500.0,39.5,234037.5,0.88,111 (Measured Resource),High Grade Braunite,3.01,712.95,True
BLK-01-X03Y00-B2,MOIL-DB-01,-400.0,-1000.0,290.0,30.0,21.538817,79.700317,150000.0,3.95,592500.0,46.46,275275.5,0.88,111 (Measured Resource),High Grade Braunite,3.13,845.85,True
BLK-01-X03Y00-B3,MOIL-DB-01,-400.0,-1000.0,275.0,45.0,21.538817,79.700317,150000.0,3.95,592500.0,40.91,242391.7,0.88,111 (Measured Resource),High Grade Braunite,2.89,962.55,True
BLK-01-X03Y00-B4,MOIL-DB-01,-400.0,-1000.0,260.0,60.0,21.538817,79.700317,150000.0,3.95,592500.0,39.99,236940.8,0.88,111 (Measured Resource),High Grade Braunite,4.15,1146.75,True
BLK-01-X03Y01-B1,MOIL-DB-01,-400.0,-800.0,305.0,15.0,21.540614,79.700317,150000.0,3.95,592500.0,40.6,240555.0,0.88,111 (Measured Resource),High Grade Braunite,3.11,717.45,True
BLK-01-X03Y01-B2,MOIL-DB-01,-400.0,-800.0,290.0,30.0,21.540614,79.700317,150000.0,3.95,592500.0,41.49,245828.3,0.88,111 (Measured Resource),High Grade Braunite,2.5,817.5,True
BLK-01-X03Y01-B3,MOIL-DB-01,-400.0,-800.0,275.0,45.0,21.540614,79.700317,150000.0,3.95,592500.0,40.06,237355.5,0.88,111 (Measured Resource),High Grade Braunite,3.38,984.6,True
BLK-01-X03Y01-B4,MOIL-DB-01,-400.0,-800.0,260.0,60.0,21.540614,79.700317,150000.0,3.95,592500.0,44.19,261825.7,0.88,111 (Measured Resource),High Grade Braunite,4.5,1162.5,True
BLK-01-X03Y02-B1,MOIL-DB-01,-400.0,-600.0,305.0,15.0,21.54241,79.700317,150000.0,3.95,592500.0,42.31,250686.8,0.88,111 (Measured Resource),High Grade Braunite,3.01,712.95,True
BLK-01-X03Y02-B2,MOIL-DB-01,-400.0,-600.0,290.0,30.0,21.54241,79.700317,150000.0,3.95,592500.0,41.13,243695.2,0.88,111 (Measured Resource),High Grade Braunite,2.8,831.0,True
BLK-01-X03Y02-B3,MOIL-DB-01,-400.0,-600.0,275.0,45.0,21.54241,79.700317,150000.0,3.95,592500.0,40.0,237000.0,0.88,111 (Measured Resource),High Grade Braunite,4.42,1031.4,True
BLK-01-X03Y02-B4,MOIL-DB-01,-400.0,-600.0,260.0,60.0,21.54241,79.700317,150000.0,3.95,592500.0,37.74,223609.5,0.88,111 (Measured Resource),High Grade Braunite,5.34,1200.3,True
BLK-01-X03Y03-B1,MOIL-DB-01,-400.0,-400.0,305.0,15.0,21.544207,79.700317,150000.0,3.95,592500.0,41.96,248613.0,0.88,111 (Measured Resource),High Grade Braunite,1.74,655.8,True
BLK-01-X03Y03-B2,MOIL-DB-01,-400.0,-400.0,290.0,30.0,21.544207,79.700317,150000.0,3.95,592500.0,42.49,251753.2,0.88,111 (Measured Resource),High Grade Braunite,2.21,804.45,True
BLK-01-X03Y03-B3,MOIL-DB-01,-400.0,-400.0,275.0,45.0,21.544207,79.700317,150000.0,3.95,592500.0,38.88,230364.0,0.88,111 (Measured Resource),High Grade Braunite,3.19,976.05,True
BLK-01-X03Y03-B4,MOIL-DB-01,-400.0,-400.0,260.0,60.0,21.544207,79.700317,150000.0,3.95,592500.0,44.1,261292.5,0.88,111 (Measured Resource),High Grade Braunite,3.79,1130.55,True
BLK-01-X03Y04-B1,MOIL-DB-01,-400.0,-200.0,305.0,15.0,21.546003,79.700317,150000.0,3.45,517500.0,28.57,147849.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.67,697.65,True
BLK-01-X03Y04-B2,MOIL-DB-01,-400.0,-200.0,290.0,30.0,21.546003,79.700317,150000.0,3.95,592500.0,40.54,240199.5,0.88,111 (Measured Resource),High Grade Braunite,3.72,872.4,True
BLK-01-X03Y04-B3,MOIL-DB-01,-400.0,-200.0,275.0,45.0,21.546003,79.700317,150000.0,3.95,592500.0,38.16,226098.0,0.88,111 (Measured Resource),High Grade Braunite,2.97,966.15,True
BLK-01-X03Y04-B4,MOIL-DB-01,-400.0,-200.0,260.0,60.0,21.546003,79.700317,150000.0,3.95,592500.0,45.88,271839.0,0.88,111 (Measured Resource),High Grade Braunite,4.92,1181.4,True
BLK-01-X03Y05-B1,MOIL-DB-01,-400.0,0.0,305.0,15.0,21.5478,79.700317,150000.0,3.45,517500.0,33.91,175484.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.72,699.9,True
BLK-01-X03Y05-B2,MOIL-DB-01,-400.0,0.0,290.0,30.0,21.5478,79.700317,150000.0,3.95,592500.0,40.49,239903.3,0.88,111 (Measured Resource),High Grade Braunite,3.23,850.35,True
BLK-01-X03Y05-B3,MOIL-DB-01,-400.0,0.0,275.0,45.0,21.5478,79.700317,150000.0,3.95,592500.0,39.47,233859.8,0.88,111 (Measured Resource),High Grade Braunite,4.13,1018.35,True
BLK-01-X03Y05-B4,MOIL-DB-01,-400.0,0.0,260.0,60.0,21.5478,79.700317,150000.0,3.45,517500.0,30.64,158562.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.62,1167.9,True
BLK-01-X03Y06-B1,MOIL-DB-01,-400.0,200.0,305.0,15.0,21.549597,79.700317,150000.0,3.45,517500.0,24.68,127719.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.13,718.35,True
BLK-01-X03Y06-B2,MOIL-DB-01,-400.0,200.0,290.0,30.0,21.549597,79.700317,150000.0,3.45,517500.0,30.36,157113.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.47,816.15,True
BLK-01-X03Y06-B3,MOIL-DB-01,-400.0,200.0,275.0,45.0,21.549597,79.700317,150000.0,3.95,592500.0,42.03,249027.8,0.88,111 (Measured Resource),High Grade Braunite,4.52,1035.9,True
BLK-01-X03Y06-B4,MOIL-DB-01,-400.0,200.0,260.0,60.0,21.549597,79.700317,150000.0,3.45,517500.0,26.86,139000.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.58,1121.1,True
BLK-01-X03Y07-B1,MOIL-DB-01,-400.0,400.0,305.0,15.0,21.551393,79.700317,150000.0,3.45,517500.0,22.58,116851.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.82,659.4,True
BLK-01-X03Y07-B2,MOIL-DB-01,-400.0,400.0,290.0,30.0,21.551393,79.700317,150000.0,3.45,517500.0,29.55,152921.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.17,847.65,True
BLK-01-X03Y07-B3,MOIL-DB-01,-400.0,400.0,275.0,45.0,21.551393,79.700317,150000.0,3.45,517500.0,29.61,153231.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.18,1020.6,True
BLK-01-X03Y07-B4,MOIL-DB-01,-400.0,400.0,260.0,60.0,21.551393,79.700317,150000.0,3.45,517500.0,22.23,115040.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.71,1126.95,True
BLK-01-X03Y08-B1,MOIL-DB-01,-400.0,600.0,305.0,15.0,21.55319,79.700317,150000.0,2.85,427500.0,9.03,38603.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.56,647.7,True
BLK-01-X03Y08-B2,MOIL-DB-01,-400.0,600.0,290.0,30.0,21.55319,79.700317,150000.0,3.45,517500.0,22.9,118507.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.28,852.6,True
BLK-01-X03Y08-B3,MOIL-DB-01,-400.0,600.0,275.0,45.0,21.55319,79.700317,150000.0,3.45,517500.0,31.78,164461.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.26,1024.2,True
BLK-01-X03Y08-B4,MOIL-DB-01,-400.0,600.0,260.0,60.0,21.55319,79.700317,150000.0,2.85,427500.0,15.44,66006.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.83,1177.35,True
BLK-01-X03Y09-B1,MOIL-DB-01,-400.0,800.0,305.0,15.0,21.554986,79.700317,150000.0,2.85,427500.0,14.29,61089.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.79,658.05,True
BLK-01-X03Y09-B2,MOIL-DB-01,-400.0,800.0,290.0,30.0,21.554986,79.700317,150000.0,3.45,517500.0,33.92,175536.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.37,811.65,True
BLK-01-X03Y09-B3,MOIL-DB-01,-400.0,800.0,275.0,45.0,21.554986,79.700317,150000.0,3.45,517500.0,24.57,127149.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.33,982.35,True
BLK-01-X03Y09-B4,MOIL-DB-01,-400.0,800.0,260.0,60.0,21.554986,79.700317,150000.0,2.85,427500.0,17.65,75453.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,5.48,1206.6,True
BLK-01-X03Y10-B1,MOIL-DB-01,-400.0,1000.0,305.0,15.0,21.556783,79.700317,150000.0,2.85,427500.0,15.13,64680.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.51,690.45,True
BLK-01-X03Y10-B2,MOIL-DB-01,-400.0,1000.0,290.0,30.0,21.556783,79.700317,150000.0,2.85,427500.0,11.28,48222.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.94,882.3,True
BLK-01-X03Y10-B3,MOIL-DB-01,-400.0,1000.0,275.0,45.0,21.556783,79.700317,150000.0,2.85,427500.0,13.74,58738.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.64,1041.3,True
BLK-01-X03Y10-B4,MOIL-DB-01,-400.0,1000.0,260.0,60.0,21.556783,79.700317,150000.0,2.85,427500.0,8.43,36038.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.17,1147.65,True
BLK-01-X04Y00-B1,MOIL-DB-01,-200.0,-1000.0,305.0,15.0,21.538817,79.702258,150000.0,3.45,517500.0,32.26,166945.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.55,647.25,True
BLK-01-X04Y00-B2,MOIL-DB-01,-200.0,-1000.0,290.0,30.0,21.538817,79.702258,150000.0,3.95,592500.0,39.85,236111.2,0.88,111 (Measured Resource),High Grade Braunite,3.89,880.05,True
BLK-01-X04Y00-B3,MOIL-DB-01,-200.0,-1000.0,275.0,45.0,21.538817,79.702258,150000.0,3.95,592500.0,42.73,253175.2,0.88,111 (Measured Resource),High Grade Braunite,3.42,986.4,True
BLK-01-X04Y00-B4,MOIL-DB-01,-200.0,-1000.0,260.0,60.0,21.538817,79.702258,150000.0,3.45,517500.0,30.59,158303.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.47,1161.15,True
BLK-01-X04Y01-B1,MOIL-DB-01,-200.0,-800.0,305.0,15.0,21.540614,79.702258,150000.0,3.45,517500.0,29.52,152766.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.26,679.2,True
BLK-01-X04Y01-B2,MOIL-DB-01,-200.0,-800.0,290.0,30.0,21.540614,79.702258,150000.0,3.95,592500.0,40.54,240199.5,0.88,111 (Measured Resource),High Grade Braunite,3.93,881.85,True
BLK-01-X04Y01-B3,MOIL-DB-01,-200.0,-800.0,275.0,45.0,21.540614,79.702258,150000.0,3.95,592500.0,37.48,222069.0,0.88,111 (Measured Resource),High Grade Braunite,4.57,1038.15,True
BLK-01-X04Y01-B4,MOIL-DB-01,-200.0,-800.0,260.0,60.0,21.540614,79.702258,150000.0,3.95,592500.0,42.83,253767.7,0.88,111 (Measured Resource),High Grade Braunite,4.09,1144.05,True
BLK-01-X04Y02-B1,MOIL-DB-01,-200.0,-600.0,305.0,15.0,21.54241,79.702258,150000.0,3.95,592500.0,38.25,226631.2,0.88,111 (Measured Resource),High Grade Braunite,3.05,714.75,True
BLK-01-X04Y02-B2,MOIL-DB-01,-200.0,-600.0,290.0,30.0,21.54241,79.702258,150000.0,3.95,592500.0,39.77,235637.3,0.88,111 (Measured Resource),High Grade Braunite,2.57,820.65,True
BLK-01-X04Y02-B3,MOIL-DB-01,-200.0,-600.0,275.0,45.0,21.54241,79.702258,150000.0,3.95,592500.0,41.36,245058.0,0.88,111 (Measured Resource),High Grade Braunite,4.36,1028.7,True
BLK-01-X04Y02-B4,MOIL-DB-01,-200.0,-600.0,260.0,60.0,21.54241,79.702258,150000.0,3.95,592500.0,40.01,237059.2,0.88,111 (Measured Resource),High Grade Braunite,3.78,1130.1,True
BLK-01-X04Y03-B1,MOIL-DB-01,-200.0,-400.0,305.0,15.0,21.544207,79.702258,150000.0,3.95,592500.0,41.05,243221.2,0.88,111 (Measured Resource),High Grade Braunite,1.41,640.95,True
BLK-01-X04Y03-B2,MOIL-DB-01,-200.0,-400.0,290.0,30.0,21.544207,79.702258,150000.0,3.95,592500.0,40.86,242095.5,0.88,111 (Measured Resource),High Grade Braunite,3.65,869.25,True
BLK-01-X04Y03-B3,MOIL-DB-01,-200.0,-400.0,275.0,45.0,21.544207,79.702258,150000.0,3.95,592500.0,46.01,272609.2,0.88,111 (Measured Resource),High Grade Braunite,3.74,1000.8,True
BLK-01-X04Y03-B4,MOIL-DB-01,-200.0,-400.0,260.0,60.0,21.544207,79.702258,150000.0,3.95,592500.0,42.05,249146.2,0.88,111 (Measured Resource),High Grade Braunite,4.9,1180.5,True
BLK-01-X04Y04-B1,MOIL-DB-01,-200.0,-200.0,305.0,15.0,21.546003,79.702258,150000.0,3.95,592500.0,40.36,239133.0,0.88,111 (Measured Resource),High Grade Braunite,1.55,647.25,True
BLK-01-X04Y04-B2,MOIL-DB-01,-200.0,-200.0,290.0,30.0,21.546003,79.702258,150000.0,3.95,592500.0,39.08,231549.0,0.88,111 (Measured Resource),High Grade Braunite,3.65,869.25,True
BLK-01-X04Y04-B3,MOIL-DB-01,-200.0,-200.0,275.0,45.0,21.546003,79.702258,150000.0,3.95,592500.0,39.19,232200.7,0.88,111 (Measured Resource),High Grade Braunite,3.61,994.95,True
BLK-01-X04Y04-B4,MOIL-DB-01,-200.0,-200.0,260.0,60.0,21.546003,79.702258,150000.0,3.95,592500.0,35.18,208441.5,0.88,111 (Measured Resource),High Grade Braunite,5.05,1187.25,True
BLK-01-X04Y05-B1,MOIL-DB-01,-200.0,0.0,305.0,15.0,21.5478,79.702258,150000.0,3.95,592500.0,44.63,264432.8,0.88,111 (Measured Resource),High Grade Braunite,1.4,640.5,True
BLK-01-X04Y05-B2,MOIL-DB-01,-200.0,0.0,290.0,30.0,21.5478,79.702258,150000.0,3.95,592500.0,40.23,238362.8,0.88,111 (Measured Resource),High Grade Braunite,2.38,812.1,True
BLK-01-X04Y05-B3,MOIL-DB-01,-200.0,0.0,275.0,45.0,21.5478,79.702258,150000.0,3.95,592500.0,42.3,250627.5,0.88,111 (Measured Resource),High Grade Braunite,2.9,963.0,True
BLK-01-X04Y05-B4,MOIL-DB-01,-200.0,0.0,260.0,60.0,21.5478,79.702258,150000.0,3.95,592500.0,40.71,241206.8,0.88,111 (Measured Resource),High Grade Braunite,3.59,1121.55,True
BLK-01-X04Y06-B1,MOIL-DB-01,-200.0,200.0,305.0,15.0,21.549597,79.702258,150000.0,3.45,517500.0,23.88,123579.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.53,691.35,True
BLK-01-X04Y06-B2,MOIL-DB-01,-200.0,200.0,290.0,30.0,21.549597,79.702258,150000.0,3.95,592500.0,43.81,259574.3,0.88,111 (Measured Resource),High Grade Braunite,2.14,801.3,True
BLK-01-X04Y06-B3,MOIL-DB-01,-200.0,200.0,275.0,45.0,21.549597,79.702258,150000.0,3.95,592500.0,39.47,233859.8,0.88,111 (Measured Resource),High Grade Braunite,3.14,973.8,True
BLK-01-X04Y06-B4,MOIL-DB-01,-200.0,200.0,260.0,60.0,21.549597,79.702258,150000.0,3.95,592500.0,43.09,255308.3,0.88,111 (Measured Resource),High Grade Braunite,4.87,1179.15,True
BLK-01-X04Y07-B1,MOIL-DB-01,-200.0,400.0,305.0,15.0,21.551393,79.702258,150000.0,3.45,517500.0,23.49,121560.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.14,718.8,True
BLK-01-X04Y07-B2,MOIL-DB-01,-200.0,400.0,290.0,30.0,21.551393,79.702258,150000.0,3.95,592500.0,36.41,215729.2,0.88,111 (Measured Resource),High Grade Braunite,2.68,825.6,True
BLK-01-X04Y07-B3,MOIL-DB-01,-200.0,400.0,275.0,45.0,21.551393,79.702258,150000.0,3.95,592500.0,41.08,243399.0,0.88,111 (Measured Resource),High Grade Braunite,3.2,976.5,True
BLK-01-X04Y07-B4,MOIL-DB-01,-200.0,400.0,260.0,60.0,21.551393,79.702258,150000.0,3.45,517500.0,32.15,166376.2,0.76,122 (Indicated Resource),Medium Grade Gondite,5.14,1191.3,True
BLK-01-X04Y08-B1,MOIL-DB-01,-200.0,600.0,305.0,15.0,21.55319,79.702258,150000.0,3.45,517500.0,26.75,138431.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.43,686.85,True
BLK-01-X04Y08-B2,MOIL-DB-01,-200.0,600.0,290.0,30.0,21.55319,79.702258,150000.0,3.45,517500.0,25.09,129840.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.38,857.1,True
BLK-01-X04Y08-B3,MOIL-DB-01,-200.0,600.0,275.0,45.0,21.55319,79.702258,150000.0,3.45,517500.0,25.71,133049.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.44,1032.3,True
BLK-01-X04Y08-B4,MOIL-DB-01,-200.0,600.0,260.0,60.0,21.55319,79.702258,150000.0,3.45,517500.0,24.61,127356.7,0.76,122 (Indicated Resource),Medium Grade Gondite,3.53,1118.85,True
BLK-01-X04Y09-B1,MOIL-DB-01,-200.0,800.0,305.0,15.0,21.554986,79.702258,150000.0,2.85,427500.0,7.76,33174.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.63,650.85,True
BLK-01-X04Y09-B2,MOIL-DB-01,-200.0,800.0,290.0,30.0,21.554986,79.702258,150000.0,3.45,517500.0,28.1,145417.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.41,813.45,True
BLK-01-X04Y09-B3,MOIL-DB-01,-200.0,800.0,275.0,45.0,21.554986,79.702258,150000.0,3.45,517500.0,31.16,161253.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.23,977.85,True
BLK-01-X04Y09-B4,MOIL-DB-01,-200.0,800.0,260.0,60.0,21.554986,79.702258,150000.0,3.45,517500.0,30.48,157734.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.66,1169.7,True
BLK-01-X04Y10-B1,MOIL-DB-01,-200.0,1000.0,305.0,15.0,21.556783,79.702258,150000.0,2.85,427500.0,17.81,76137.7,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.25,723.75,True
BLK-01-X04Y10-B2,MOIL-DB-01,-200.0,1000.0,290.0,30.0,21.556783,79.702258,150000.0,3.45,517500.0,32.43,167825.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.52,863.4,True
BLK-01-X04Y10-B3,MOIL-DB-01,-200.0,1000.0,275.0,45.0,21.556783,79.702258,150000.0,3.45,517500.0,26.64,137862.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.26,1024.2,True
BLK-01-X04Y10-B4,MOIL-DB-01,-200.0,1000.0,260.0,60.0,21.556783,79.702258,150000.0,2.85,427500.0,17.39,74342.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.55,1119.75,True
BLK-01-X05Y00-B1,MOIL-DB-01,0.0,-1000.0,305.0,15.0,21.538817,79.7042,150000.0,3.45,517500.0,28.45,147228.8,0.76,122 (Indicated Resource),Medium Grade Gondite,1.69,653.55,True
BLK-01-X05Y00-B2,MOIL-DB-01,0.0,-1000.0,290.0,30.0,21.538817,79.7042,150000.0,3.45,517500.0,28.69,148470.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.93,836.85,True
BLK-01-X05Y00-B3,MOIL-DB-01,0.0,-1000.0,275.0,45.0,21.538817,79.7042,150000.0,3.45,517500.0,28.91,149609.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.85,1005.75,True
BLK-01-X05Y00-B4,MOIL-DB-01,0.0,-1000.0,260.0,60.0,21.538817,79.7042,150000.0,3.45,517500.0,33.52,173466.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.6,1167.0,True
BLK-01-X05Y01-B1,MOIL-DB-01,0.0,-800.0,305.0,15.0,21.540614,79.7042,150000.0,3.45,517500.0,32.15,166376.2,0.76,122 (Indicated Resource),Medium Grade Gondite,1.89,662.55,True
BLK-01-X05Y01-B2,MOIL-DB-01,0.0,-800.0,290.0,30.0,21.540614,79.7042,150000.0,3.95,592500.0,45.62,270298.5,0.88,111 (Measured Resource),High Grade Braunite,2.88,834.6,True
BLK-01-X05Y01-B3,MOIL-DB-01,0.0,-800.0,275.0,45.0,21.540614,79.7042,150000.0,3.95,592500.0,35.52,210456.0,0.88,111 (Measured Resource),High Grade Braunite,3.51,990.45,True
BLK-01-X05Y01-B4,MOIL-DB-01,0.0,-800.0,260.0,60.0,21.540614,79.7042,150000.0,3.45,517500.0,29.18,151006.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.66,1169.7,True
BLK-01-X05Y02-B1,MOIL-DB-01,0.0,-600.0,305.0,15.0,21.54241,79.7042,150000.0,3.45,517500.0,29.64,153387.0,0.76,122 (Indicated Resource),Medium Grade Gondite,1.95,665.25,True
BLK-01-X05Y02-B2,MOIL-DB-01,0.0,-600.0,290.0,30.0,21.54241,79.7042,150000.0,3.95,592500.0,39.83,235992.8,0.88,111 (Measured Resource),High Grade Braunite,2.63,823.35,True
BLK-01-X05Y02-B3,MOIL-DB-01,0.0,-600.0,275.0,45.0,21.54241,79.7042,150000.0,3.95,592500.0,37.74,223609.5,0.88,111 (Measured Resource),High Grade Braunite,3.26,979.2,True
BLK-01-X05Y02-B4,MOIL-DB-01,0.0,-600.0,260.0,60.0,21.54241,79.7042,150000.0,3.45,517500.0,22.51,116489.3,0.76,122 (Indicated Resource),Medium Grade Gondite,3.65,1124.25,True
BLK-01-X05Y03-B1,MOIL-DB-01,0.0,-400.0,305.0,15.0,21.544207,79.7042,150000.0,3.95,592500.0,41.34,244939.5,0.88,111 (Measured Resource),High Grade Braunite,1.74,655.8,True
BLK-01-X05Y03-B2,MOIL-DB-01,0.0,-400.0,290.0,30.0,21.544207,79.7042,150000.0,3.95,592500.0,39.09,231608.3,0.88,111 (Measured Resource),High Grade Braunite,2.87,834.15,True
BLK-01-X05Y03-B3,MOIL-DB-01,0.0,-400.0,275.0,45.0,21.544207,79.7042,150000.0,3.95,592500.0,41.0,242925.0,0.88,111 (Measured Resource),High Grade Braunite,4.58,1038.6,True
BLK-01-X05Y03-B4,MOIL-DB-01,0.0,-400.0,260.0,60.0,21.544207,79.7042,150000.0,3.95,592500.0,38.64,228942.0,0.88,111 (Measured Resource),High Grade Braunite,5.35,1200.75,True
BLK-01-X05Y04-B1,MOIL-DB-01,0.0,-200.0,305.0,15.0,21.546003,79.7042,150000.0,3.95,592500.0,43.28,256434.0,0.88,111 (Measured Resource),High Grade Braunite,1.91,663.45,True
BLK-01-X05Y04-B2,MOIL-DB-01,0.0,-200.0,290.0,30.0,21.546003,79.7042,150000.0,3.95,592500.0,40.22,238303.5,0.88,111 (Measured Resource),High Grade Braunite,3.33,854.85,True
BLK-01-X05Y04-B3,MOIL-DB-01,0.0,-200.0,275.0,45.0,21.546003,79.7042,150000.0,3.95,592500.0,43.54,257974.5,0.88,111 (Measured Resource),High Grade Braunite,4.09,1016.55,True
BLK-01-X05Y04-B4,MOIL-DB-01,0.0,-200.0,260.0,60.0,21.546003,79.7042,150000.0,3.95,592500.0,38.95,230778.8,0.88,111 (Measured Resource),High Grade Braunite,4.44,1159.8,True
BLK-01-X05Y05-B1,MOIL-DB-01,0.0,0.0,305.0,15.0,21.5478,79.7042,150000.0,3.95,592500.0,38.93,230660.2,0.88,111 (Measured Resource),High Grade Braunite,3.07,715.65,True
BLK-01-X05Y05-B2,MOIL-DB-01,0.0,0.0,290.0,30.0,21.5478,79.7042,150000.0,3.95,592500.0,40.4,239370.0,0.88,111 (Measured Resource),High Grade Braunite,3.28,852.6,True
BLK-01-X05Y05-B3,MOIL-DB-01,0.0,0.0,275.0,45.0,21.5478,79.7042,150000.0,3.95,592500.0,38.55,228408.7,0.88,111 (Measured Resource),High Grade Braunite,4.12,1017.9,True
BLK-01-X05Y05-B4,MOIL-DB-01,0.0,0.0,260.0,60.0,21.5478,79.7042,150000.0,3.95,592500.0,40.17,238007.2,0.88,111 (Measured Resource),High Grade Braunite,4.67,1170.15,True
