hole_id,mine_id,x,y,latitude,longitude,collar_elevation,depth_from,depth_to,sample_depth,sample_elevation,thickness,lithology,mn_grade,fe_grade,sio2,p_content,density,core_recovery_pct,sat_iron_oxide,sat_clay_index,is_synthetic
DH-01-020,MOIL-DB-01,223.87,360.71,21.55104,79.706373,328.96,114.9,117.7,116.3,212.66,2.8,Quartz-Muscovite Schist,10.2,6.02,55.47,0.1302,2.93,90.3,1.76,2.45,True
DH-01-021,MOIL-DB-01,-1111.99,567.36,21.552897,79.693404,338.19,0.0,45.6,22.8,315.39,45.6,Phyllite & Weathered Overburden,5.78,5.24,67.69,0.0535,2.49,88.9,1.877,2.6,True
DH-01-021,MOIL-DB-01,-1111.99,567.36,21.552897,79.693404,338.19,45.6,57.0,51.3,286.89,11.4,Calc-Silicate Granulite,2.58,7.09,65.14,0.1017,2.84,94.5,2.006,2.6,True
DH-01-021,MOIL-DB-01,-1111.99,567.36,21.552897,79.693404,338.19,57.0,72.1,64.55,273.64,15.1,Quartz-Muscovite Schist,5.1,6.73,52.77,0.0673,2.71,90.0,2.05,2.42,True
DH-01-021,MOIL-DB-01,-1111.99,567.36,21.552897,79.693404,338.19,72.1,88.3,80.2,257.99,16.2,Quartz-Muscovite Schist,3.14,4.64,71.19,0.0832,2.91,93.0,1.716,2.6,True
DH-01-021,MOIL-DB-01,-1111.99,567.36,21.552897,79.693404,338.19,88.3,102.2,95.25,242.94,13.9,Calc-Silicate Granulite,4.06,8.82,69.02,0.1499,2.7,94.5,2.395,2.6,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,0.0,47.4,23.7,289.26,47.4,Gondite (Manganiferous Quartzite),23.25,10.62,40.35,0.2816,3.62,98.9,2.676,2.023,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,47.4,66.1,56.75,256.21,18.7,High-Grade Braunite Ore,40.92,4.53,13.9,0.1186,3.96,99.0,1.612,1.208,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,66.1,86.1,76.1,236.86,20.0,Gondite (Manganiferous Quartzite),21.09,10.99,30.23,0.1346,3.53,80.8,2.737,1.917,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,86.1,91.2,88.65,224.31,5.1,Gondite (Manganiferous Quartzite),24.75,11.83,25.59,0.1882,3.41,82.9,2.577,1.776,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,91.2,101.5,96.35,216.61,10.3,Quartz-Muscovite Schist,7.88,8.35,67.89,0.1434,3.03,91.1,2.206,2.6,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,101.5,113.9,107.7,205.26,12.4,Calc-Silicate Granulite,6.6,4.8,56.27,0.0899,2.97,94.0,1.883,2.316,True
DH-01-022,MOIL-DB-01,185.24,-363.42,21.544535,79.705998,312.96,113.9,116.5,115.2,197.76,2.6,Quartz-Muscovite Schist,9.02,4.91,59.1,0.0658,2.72,99.0,1.668,2.6,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,0.4,13.6,7.0,310.83,13.2,Phyllite & Weathered Overburden,5.61,9.15,63.26,0.1111,2.47,90.7,2.378,2.6,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,13.6,17.5,15.55,302.28,3.9,Phyllite & Weathered Overburden,7.39,8.9,50.88,0.0732,2.69,94.9,2.377,2.443,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,17.5,58.2,37.85,279.98,40.7,Calc-Silicate Granulite,5.95,4.07,55.18,0.163,2.84,92.7,1.811,2.345,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,58.2,82.1,70.15,247.68,23.9,Quartz-Muscovite Schist,3.92,4.44,64.04,0.0834,2.9,88.9,1.855,2.575,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,82.1,99.5,90.8,227.03,17.4,Quartz-Muscovite Schist,9.11,3.11,57.5,0.1564,2.89,90.6,1.873,2.6,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,99.5,127.2,113.35,204.48,27.7,Quartz-Muscovite Schist,4.28,7.52,63.11,0.1022,2.8,98.2,2.314,2.548,True
DH-01-023,MOIL-DB-01,-943.5,161.55,21.549251,79.69504,317.83,127.2,155.9,141.55,176.28,28.7,Quartz-Muscovite Schist,2.23,7.48,55.97,0.1271,2.92,84.3,2.103,2.474,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,0.0,5.4,2.7,321.22,5.4,Phyllite & Weathered Overburden,6.83,6.41,57.32,0.0506,2.58,97.5,1.89,2.6,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,5.4,15.8,10.6,313.32,10.4,Gondite (Manganiferous Quartzite),21.05,11.19,28.51,0.3185,3.71,92.7,2.691,1.836,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,15.8,41.8,28.8,295.12,26.0,High-Grade Braunite Ore,37.88,8.28,11.53,0.1922,4.21,87.6,2.268,1.122,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,41.8,50.6,46.2,277.72,8.8,High-Grade Braunite Ore,34.07,6.48,15.37,0.1561,4.04,96.2,2.087,1.338,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,50.6,65.7,58.15,265.77,15.1,High-Grade Braunite Ore,39.15,9.15,11.4,0.1908,3.95,95.0,2.414,1.282,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,65.7,86.1,75.9,248.02,20.4,Medium-Grade Pyrolusite Bed,39.89,5.37,18.34,0.1154,4.33,94.4,1.758,1.533,True
DH-01-024,MOIL-DB-01,-743.22,-1074.39,21.538149,79.696984,323.92,86.1,89.9,88.0,235.92,3.8,Banded Hematite-Manganese Quartzite,29.21,15.38,36.2,0.2413,3.62,86.7,3.124,1.803,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,0.0,5.2,2.6,303.69,5.2,Phyllite & Weathered Overburden,7.96,5.0,45.41,0.1063,2.55,81.9,1.78,2.312,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,5.2,7.9,6.55,299.74,2.7,Phyllite & Weathered Overburden,3.34,6.48,56.15,0.123,2.65,88.5,1.921,2.33,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,7.9,18.0,12.95,293.34,10.1,Banded Hematite-Manganese Quartzite,26.99,12.94,39.56,0.1658,3.33,89.5,2.946,1.971,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,18.0,38.6,28.3,277.99,20.6,Gondite (Manganiferous Quartzite),29.02,13.79,43.22,0.201,3.56,85.4,2.981,1.917,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,38.6,50.4,44.5,261.79,11.8,High-Grade Braunite Ore,40.24,9.32,12.98,0.0814,3.97,87.0,2.423,1.408,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,50.4,56.8,53.6,252.69,6.4,High-Grade Braunite Ore,42.53,6.12,20.01,0.1607,3.83,91.9,1.756,1.396,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,56.8,60.7,58.75,247.54,3.9,Medium-Grade Pyrolusite Bed,48.26,5.25,11.53,0.1983,3.86,97.1,2.02,1.283,True
DH-01-025,MOIL-DB-01,-317.92,-1036.39,21.53849,79.701113,306.29,60.7,64.9,62.8,243.49,4.2,High-Grade Braunite Ore,41.62,9.28,11.6,0.0763,4.13,91.6,2.33,1.193,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,0.0,6.2,3.1,326.67,6.2,Phyllite & Weathered Overburden,7.16,8.59,60.65,0.0446,2.43,92.9,2.296,2.596,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,6.2,13.9,10.05,319.72,7.7,Banded Hematite-Manganese Quartzite,18.16,15.65,41.96,0.1907,3.36,86.8,3.337,2.033,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,13.9,48.0,30.95,298.82,34.1,Medium-Grade Pyrolusite Bed,42.38,4.99,17.92,0.1823,3.87,85.7,1.915,1.543,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,48.0,56.8,52.4,277.37,8.8,Medium-Grade Pyrolusite Bed,38.74,7.58,19.3,0.163,4.04,92.3,2.05,1.544,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,56.8,58.9,57.85,271.92,2.1,High-Grade Braunite Ore,41.44,8.24,19.74,0.165,3.78,89.0,2.314,1.443,True
DH-01-026,MOIL-DB-01,674.81,780.32,21.55481,79.710752,329.77,58.9,92.5,75.7,254.07,33.6,High-Grade Braunite Ore,36.02,6.7,17.36,0.2109,3.86,93.5,2.004,1.368,True
DH-01-027,MOIL-DB-01,-513.82,758.27,21.554612,79.699211,348.07,0.0,31.6,15.8,332.27,31.6,Phyllite & Weathered Overburden,7.24,8.9,49.15,0.0459,2.53,96.5,2.435,2.222,True
DH-01-027,MOIL-DB-01,-513.82,758.27,21.554612,79.699211,348.07,31.6,77.9,54.75,293.32,46.3,Quartz-Muscovite Schist,9.14,3.76,65.08,0.0619,3.04,87.1,1.49,2.6,True
DH-01-027,MOIL-DB-01,-513.82,758.27,21.554612,79.699211,348.07,77.9,91.0,84.45,263.62,13.1,Quartz-Muscovite Schist,9.31,7.28,52.33,0.0697,2.69,93.0,1.845,2.495,True
DH-01-027,MOIL-DB-01,-513.82,758.27,21.554612,79.699211,348.07,91.0,140.0,115.5,232.57,49.0,Quartz-Muscovite Schist,3.19,6.91,67.86,0.1464,3.0,93.7,1.935,2.6,True
DH-01-027,MOIL-DB-01,-513.82,758.27,21.554612,79.699211,348.07,140.0,143.1,141.55,206.52,3.1,Quartz-Muscovite Schist,9.29,8.71,63.53,0.1394,2.8,99.0,2.411,2.6,True
DH-01-028,MOIL-DB-01,835.31,815.91,21.555129,79.71231,346.63,0.0,7.6,3.8,342.83,7.6,Phyllite & Weathered Overburden,4.14,11.14,67.92,0.0805,2.58,83.5,2.68,2.6,True
DH-01-028,MOIL-DB-01,835.31,815.91,21.555129,79.71231,346.63,7.6,16.7,12.15,334.48,9.1,Phyllite & Weathered Overburden,4.89,9.87,45.07,0.1082,2.54,99.0,2.652,2.133,True
DH-01-028,MOIL-DB-01,835.31,815.91,21.555129,79.71231,346.63,16.7,18.8,17.75,328.88,2.1,Gondite (Manganiferous Quartzite),18.84,12.64,37.91,0.2321,3.53,95.9,2.934,2.043,True
DH-01-028,MOIL-DB-01,835.31,815.91,21.555129,79.71231,346.63,18.8,49.1,33.95,312.68,30.3,Gondite (Manganiferous Quartzite),19.0,8.47,32.69,0.277,3.59,99.0,2.176,1.843,True
DH-01-028,MOIL-DB-01,835.31,815.91,21.555129,79.71231,346.63,49.1,51.2,50.15,296.48,2.1,High-Grade Braunite Ore,38.99,6.67,11.06,0.0953,4.09,94.9,1.901,1.235,True
DH-01-029,MOIL-DB-01,-189.0,326.83,21.550736,79.702365,344.28,0.0,12.8,6.4,337.88,12.8,Phyllite & Weathered Overburden,5.96,11.86,48.8,0.117,2.63,89.1,2.934,2.368,True
DH-01-029,MOIL-DB-01,-189.0,326.83,21.550736,79.702365,344.28,12.8,46.6,29.7,314.58,33.8,Gondite (Manganiferous Quartzite),24.25,11.48,46.56,0.2612,3.55,92.7,2.44,2.24,True
DH-01-029,MOIL-DB-01,-189.0,326.83,21.550736,79.702365,344.28,47.1,59.9,53.5,290.78,12.8,Medium-Grade Pyrolusite Bed,39.54,9.11,15.66,0.0621,3.88,87.2,2.189,1.252,True
DH-01-029,MOIL-DB-01,-189.0,326.83,21.550736,79.702365,344.28,59.9,62.5,61.2,283.08,2.6,High-Grade Braunite Ore,40.27,6.64,20.14,0.1029,3.8,99.0,2.067,1.581,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,0.0,1.3,0.65,342.94,1.3,Phyllite & Weathered Overburden,4.93,6.82,61.81,0.1479,2.5,85.3,1.886,2.6,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,1.3,3.1,2.2,341.39,1.8,Phyllite & Weathered Overburden,8.8,9.26,53.04,0.0526,2.46,87.9,2.72,2.342,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,3.1,33.3,18.2,325.39,30.2,Gondite (Manganiferous Quartzite),25.3,12.19,27.64,0.292,3.6,87.9,2.75,1.653,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,33.3,39.5,36.4,307.19,6.2,High-Grade Braunite Ore,40.8,6.92,11.99,0.2113,4.25,99.0,1.998,1.444,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,39.5,55.7,47.6,295.99,16.2,High-Grade Braunite Ore,36.88,4.81,16.15,0.189,4.0,89.6,1.705,1.282,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,55.7,57.3,56.5,287.09,1.6,High-Grade Braunite Ore,37.16,7.1,12.46,0.2005,4.27,93.6,2.033,1.307,True
DH-01-030,MOIL-DB-01,-369.79,-443.55,21.543816,79.70061,343.59,57.3,59.5,58.4,285.19,2.2,High-Grade Braunite Ore,40.39,4.64,10.78,0.1342,4.29,93.5,1.752,1.527,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,0.0,14.7,7.35,336.43,14.7,Phyllite & Weathered Overburden,3.37,11.28,56.96,0.0892,2.62,86.4,2.497,2.566,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,14.7,29.1,21.9,321.88,14.4,Phyllite & Weathered Overburden,4.54,11.28,48.88,0.0958,2.64,95.9,2.596,2.264,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,29.1,43.2,36.15,307.63,14.1,Quartz-Muscovite Schist,9.89,9.77,68.85,0.0653,2.95,91.8,2.507,2.6,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,43.2,48.8,46.0,297.78,5.6,Quartz-Muscovite Schist,4.89,9.98,71.56,0.1353,2.7,89.4,2.357,2.6,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,48.8,55.7,52.25,291.53,6.9,Quartz-Muscovite Schist,5.04,5.08,70.2,0.0644,2.95,97.4,1.646,2.6,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,55.7,100.3,78.0,265.78,44.6,Calc-Silicate Granulite,10.1,9.16,61.56,0.0818,2.7,96.3,2.381,2.6,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,100.3,118.2,109.25,234.53,17.9,Quartz-Muscovite Schist,3.51,7.3,59.58,0.125,2.95,93.9,2.087,2.6,True
DH-01-031,MOIL-DB-01,773.05,-286.99,21.545222,79.711705,343.78,118.2,156.1,137.15,206.63,37.9,Calc-Silicate Granulite,1.83,8.18,52.34,0.0909,2.65,96.3,2.083,2.446,True
DH-01-032,MOIL-DB-01,-682.73,-335.09,21.54479,79.697572,308.43,0.0,87.5,43.75,264.68,87.5,Gondite (Manganiferous Quartzite),26.64,10.08,45.87,0.2541,3.51,87.1,2.404,2.197,True
DH-01-032,MOIL-DB-01,-682.73,-335.09,21.54479,79.697572,308.43,87.5,102.6,95.05,213.38,15.1,Quartz-Muscovite Schist,10.58,6.83,58.37,0.177,2.69,93.7,1.973,2.559,True
DH-01-032,MOIL-DB-01,-682.73,-335.09,21.54479,79.697572,308.43,102.6,116.7,109.65,198.78,14.1,Calc-Silicate Granulite,10.51,5.05,70.04,0.148,2.97,97.4,1.859,2.6,True
DH-01-032,MOIL-DB-01,-682.73,-335.09,21.54479,79.697572,308.43,116.7,125.7,121.2,187.23,9.0,Quartz-Muscovite Schist,4.46,9.11,52.48,0.1415,2.87,91.9,2.305,2.364,True
DH-01-032,MOIL-DB-01,-682.73,-335.09,21.54479,79.697572,308.43,125.7,133.9,129.8,178.63,8.2,Quartz-Muscovite Schist,7.78,5.08,56.6,0.1466,2.67,99.0,1.79,2.6,True
DH-01-033,MOIL-DB-01,941.53,-755.21,21.541016,79.713341,308.95,0.0,20.4,10.2,298.75,20.4,Phyllite & Weathered Overburden,6.01,9.61,50.8,0.0642,2.6,86.4,2.429,2.522,True
DH-01-033,MOIL-DB-01,941.53,-755.21,21.541016,79.713341,308.95,20.4,21.8,21.1,287.85,1.4,Quartz-Muscovite Schist,3.23,4.19,70.86,0.1079,2.97,97.5,1.708,2.6,True
DH-01-033,MOIL-DB-01,941.53,-755.21,21.541016,79.713341,308.95,21.8,32.8,27.3,281.65,11.0,Calc-Silicate Granulite,3.96,8.51,71.36,0.0841,2.76,88.9,2.316,2.6,True
DH-01-033,MOIL-DB-01,941.53,-755.21,21.541016,79.713341,308.95,32.8,60.2,46.5,262.45,27.4,Quartz-Muscovite Schist,1.53,3.28,63.29,0.168,2.75,84.3,1.377,2.458,True
DH-01-033,MOIL-DB-01,941.53,-755.21,21.541016,79.713341,308.95,60.2,76.3,68.25,240.7,16.1,Quartz-Muscovite Schist,8.04,6.29,59.84,0.1117,2.89,89.6,2.16,2.6,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,0.0,8.2,4.1,311.83,8.2,Banded Hematite-Manganese Quartzite,24.6,14.99,36.35,0.2605,3.75,88.7,3.191,1.899,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,8.2,10.7,9.45,306.48,2.5,Banded Hematite-Manganese Quartzite,23.48,11.29,45.88,0.2628,3.53,92.7,2.749,2.156,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,10.7,37.2,23.95,291.98,26.5,High-Grade Braunite Ore,38.35,5.07,14.61,0.133,3.94,91.3,1.802,1.219,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,37.2,57.8,47.5,268.43,20.6,Medium-Grade Pyrolusite Bed,40.77,6.27,21.3,0.167,4.14,93.0,2.161,1.335,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,57.8,87.3,72.55,243.38,29.5,High-Grade Braunite Ore,43.16,8.12,11.45,0.2044,3.74,91.8,2.043,1.238,True
DH-01-034,MOIL-DB-01,-89.16,-147.51,21.546475,79.703334,315.93,87.3,93.6,90.45,225.48,6.3,Medium-Grade Pyrolusite Bed,39.77,6.93,16.93,0.067,3.78,96.3,1.772,1.457,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,0.0,28.1,14.05,312.45,28.1,Phyllite & Weathered Overburden,6.05,10.32,47.27,0.1379,2.4,91.6,2.683,2.223,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,28.1,47.7,37.9,288.6,19.6,Banded Hematite-Manganese Quartzite,24.84,12.09,28.81,0.2491,3.22,98.4,2.746,1.512,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,47.7,55.8,51.75,274.75,8.1,Gondite (Manganiferous Quartzite),19.32,14.78,37.21,0.2883,3.52,92.7,2.972,1.869,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,55.8,67.3,61.55,264.95,11.5,Banded Hematite-Manganese Quartzite,30.64,9.83,47.48,0.2264,3.27,91.3,2.411,2.241,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,67.3,73.2,70.25,256.25,5.9,Banded Hematite-Manganese Quartzite,22.07,9.18,36.22,0.146,3.66,84.7,2.458,1.794,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,73.2,106.9,90.05,236.45,33.7,Quartz-Muscovite Schist,6.16,9.96,62.0,0.0615,2.89,85.7,2.443,2.6,True
DH-01-035,MOIL-DB-01,829.45,461.98,21.55195,79.712253,326.5,106.9,124.0,115.45,211.05,17.1,Calc-Silicate Granulite,10.3,5.49,68.19,0.1422,2.72,92.4,1.905,2.6,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,0.0,9.5,4.75,327.49,9.5,Phyllite & Weathered Overburden,8.16,9.36,58.1,0.1083,2.48,99.0,2.301,2.549,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,9.5,27.4,18.45,313.79,17.9,Phyllite & Weathered Overburden,3.59,11.75,65.92,0.1194,2.61,93.4,2.443,2.6,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,27.4,30.3,28.85,303.39,2.9,Quartz-Muscovite Schist,4.4,9.14,70.77,0.0693,2.84,93.3,2.34,2.6,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,30.3,33.3,31.8,300.44,3.0,Quartz-Muscovite Schist,4.5,4.42,66.76,0.1003,2.85,90.7,1.91,2.6,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,33.3,42.7,38.0,294.24,9.4,Quartz-Muscovite Schist,11.8,5.85,68.21,0.1494,2.88,91.3,2.107,2.6,True
DH-01-036,MOIL-DB-01,-635.91,793.65,21.554929,79.698026,332.24,42.7,67.8,55.25,276.99,25.1,Quartz-Muscovite Schist,8.08,9.48,50.42,0.112,2.93,97.5,2.536,2.436,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,0.0,12.4,6.2,316.74,12.4,Phyllite & Weathered Overburden,2.02,5.31,52.86,0.1096,2.43,93.7,1.934,2.459,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,12.4,27.8,20.1,302.84,15.4,Phyllite & Weathered Overburden,2.73,7.79,61.63,0.0708,2.67,95.9,2.275,2.6,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,27.8,73.2,50.5,272.44,45.4,Gondite (Manganiferous Quartzite),27.07,8.05,27.32,0.2938,3.57,94.2,2.186,1.519,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,73.2,101.5,87.35,235.59,28.3,Quartz-Muscovite Schist,3.72,9.04,58.83,0.088,2.71,93.4,2.217,2.6,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,101.5,109.9,105.7,217.24,8.4,Quartz-Muscovite Schist,3.8,3.24,54.72,0.1041,2.95,91.3,1.694,2.379,True
DH-01-037,MOIL-DB-01,-877.36,-481.45,21.543475,79.695682,322.94,109.9,137.2,123.55,199.39,27.3,Quartz-Muscovite Schist,7.32,7.46,61.58,0.1102,2.74,86.9,2.296,2.551,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,0.0,7.0,3.5,347.34,7.0,Phyllite & Weathered Overburden,2.0,8.58,46.08,0.0704,2.68,90.6,2.143,2.329,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,7.0,17.3,12.15,338.69,10.3,Phyllite & Weathered Overburden,3.89,10.9,52.21,0.1268,2.76,91.3,2.446,2.477,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,17.3,36.7,27.0,323.84,19.4,Quartz-Muscovite Schist,11.62,3.63,65.11,0.1142,2.81,96.8,1.867,2.6,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,36.7,41.1,38.9,311.94,4.4,Gondite (Manganiferous Quartzite),27.89,15.61,41.16,0.1796,3.26,98.0,3.336,2.138,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,41.1,64.2,52.65,298.19,23.1,Banded Hematite-Manganese Quartzite,22.68,15.65,36.51,0.2065,3.45,89.5,3.074,1.821,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,64.2,81.4,72.8,278.04,17.2,Gondite (Manganiferous Quartzite),23.41,14.58,44.56,0.1624,3.56,91.6,3.0,2.277,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,81.4,96.8,89.1,261.74,15.4,Calc-Silicate Granulite,8.62,7.25,56.5,0.0678,2.91,86.1,1.976,2.6,True
DH-01-038,MOIL-DB-01,151.89,-912.11,21.539606,79.705675,350.84,96.8,129.3,113.05,237.79,32.5,Quartz-Muscovite Schist,3.59,9.23,56.32,0.0978,2.67,87.0,2.6,2.513,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,0.0,2.9,1.45,304.28,2.9,Phyllite & Weathered Overburden,3.87,10.07,65.19,0.0446,2.56,87.7,2.419,2.6,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,2.9,30.3,16.6,289.13,27.4,Phyllite & Weathered Overburden,2.92,11.0,58.23,0.0484,2.55,89.7,2.467,2.451,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,30.3,65.1,47.7,258.03,34.8,Quartz-Muscovite Schist,4.99,5.39,66.26,0.079,2.91,95.0,2.14,2.6,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,65.1,67.5,66.3,239.43,2.4,Quartz-Muscovite Schist,8.59,6.83,68.25,0.1288,2.77,90.0,2.352,2.6,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,67.5,76.9,72.2,233.53,9.4,Quartz-Muscovite Schist,8.96,9.56,63.27,0.1115,2.67,99.0,2.523,2.6,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,76.9,83.1,80.0,225.73,6.2,Quartz-Muscovite Schist,7.39,8.44,54.51,0.1443,2.9,87.3,2.32,2.344,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,83.1,87.0,85.05,220.68,3.9,Quartz-Muscovite Schist,7.04,9.34,53.61,0.1336,2.97,93.5,2.345,2.473,True
DH-01-039,MOIL-DB-01,-557.78,805.15,21.555033,79.698785,305.73,87.0,91.7,89.35,216.38,4.7,Calc-Silicate Granulite,8.74,7.83,70.47,0.1147,2.74,89.3,2.441,2.6,True
DH-01-040,MOIL-DB-01,-475.4,626.61,21.553429,79.699584,322.71,0.0,11.8,5.9,316.81,11.8,Phyllite & Weathered Overburden,5.03,5.31,48.81,0.089,2.48,84.0,1.799,2.353,True
DH-01-040,MOIL-DB-01,-475.4,626.61,21.553429,79.699584,322.71,11.8,42.4,27.1,295.61,30.6,Phyllite & Weathered Overburden,5.06,9.15,46.68,0.1085,2.79,89.1,2.414,2.289,True
DH-01-040,MOIL-DB-01,-475.4,626.61,21.553429,79.699584,322.71,42.4,71.0,56.7,266.01,28.6,Quartz-Muscovite Schist,11.41,9.72,61.47,0.1771,2.95,87.2,2.402,2.532,True
DH-01-040,MOIL-DB-01,-475.4,626.61,21.553429,79.699584,322.71,71.0,84.4,77.7,245.01,13.4,Quartz-Muscovite Schist,8.5,4.14,62.43,0.1503,2.85,91.0,1.842,2.6,True
DH-01-040,MOIL-DB-01,-475.4,626.61,21.553429,79.699584,322.71,84.4,124.6,104.5,218.21,40.2,Calc-Silicate Granulite,8.16,4.55,57.08,0.1602,2.94,91.9,1.746,2.443,True
